transaccion_id,usuario_id,banco,timestamp,monto,metodo_pago,categoria_comercio,distrito_home,lat_transaccion,lon_transaccion,distancia_km_home,comercio_nuevo,tx_ultimos_15min,hora_dia,dia_semana,es_fraude
TX_100659,USR_232,Interbank,2026-07-10 05:17:05,119.97,Tarjeta de Credito,Supermercados,Lima,-12.07078,-77.09328,8.95,0,2,5,4,0
TX_100660,USR_262,BCP,2026-06-29 05:35:05,156.31,Yape,Restaurantes,Lima,-12.06612,-77.02061,3.37,0,1,5,0,0
TX_100661,USR_314,Banco de la Nacion,2026-07-14 07:28:05,37.81,Plin,Casinos,Santiago de Surco,-12.06565,-76.98317,4.27,0,1,7,1,0
TX_100662,USR_320,Interbank,2026-07-15 07:48:05,40.69,Plin,Tecnologia,Miraflores,-12.11929,-76.95242,5.84,1,2,7,2,0
TX_100663,USR_334,Interbank,2026-07-10 20:18:05,11.36,Tarjeta de Debito,Otros,Lima,-12.12884,-77.03677,3.21,1,3,20,4,0
TX_100664,USR_430,BCP,2026-06-24 19:21:05,63.31,Transferencia,Restaurantes,Santiago de Surco,-12.13838,-77.00322,11.5,0,3,19,2,0
TX_100665,USR_245,Banco de la Nacion,2026-06-18 13:25:05,128.06,Yape,Grifos,Lima,-12.12226,-76.93719,6.69,0,1,13,3,0
TX_100666,USR_338,Scotiabank,2026-06-25 01:09:05,297.72,Yape,Supermercados,Miraflores,-12.06407,-76.90922,2.54,1,2,1,3,0
TX_100667,USR_175,Banco de la Nacion,2026-06-22 04:35:05,169.91,Yape,Grifos,San Isidro,-12.00153,-77.05394,3.19,0,3,4,0,0
TX_100668,USR_108,BBVA,2026-07-16 07:45:05,90.74,Plin,Otros,Miraflores,-12.10296,-77.04939,12.42,0,3,7,3,0
TX_100669,USR_173,Scotiabank,2026-07-12 11:02:05,464.02,Tarjeta de Debito,Grifos,Los Olivos,-11.928,-76.91204,8.19,0,1,11,6,0
TX_100670,USR_352,Interbank,2026-07-02 14:15:05,195.54,Tarjeta de Credito,Grifos,Santiago de Surco,-11.9479,-77.02082,8.14,1,3,14,3,0
TX_100671,USR_329,Scotiabank,2026-07-06 07:52:05,404.24,Plin,Supermercados,Miraflores,-12.01987,-76.95633,1.94,1,2,7,0,0
TX_100672,USR_106,Interbank,2026-06-30 14:01:05,117.49,Tarjeta de Credito,Supermercados,San Isidro,-11.96895,-76.97755,10.62,0,3,14,1,0
TX_100673,USR_273,Interbank,2026-06-21 23:15:05,49.94,Tarjeta de Debito,Supermercados,Lima,-12.05842,-77.04288,5.42,0,2,23,6,0
TX_100674,USR_240,Scotiabank,2026-07-10 18:41:05,13.14,Transferencia,Supermercados,Santiago de Surco,-12.14081,-76.96929,7.34,0,2,18,4,0
TX_100675,USR_267,Interbank,2026-06-20 19:42:05,199.24,Yape,Grifos,Miraflores,-11.92392,-76.96889,12.67,0,1,19,5,0
TX_100676,USR_269,Interbank,2026-06-22 15:01:05,24.4,Tarjeta de Credito,Casinos,San Isidro,-12.11805,-76.98151,2.3,0,3,15,0,0
TX_100677,USR_492,BBVA,2026-07-09 06:31:05,59.1,Plin,Casinos,Miraflores,-11.91302,-77.08007,5.74,0,1,6,3,0
TX_100678,USR_382,Banco de la Nacion,2026-06-29 01:43:05,119.04,Tarjeta de Credito,Supermercados,Los Olivos,-12.00703,-76.90097,1.6,0,3,1,0,1
TX_100679,USR_221,Banco de la Nacion,2026-07-07 04:29:05,129.66,Transferencia,Tecnologia,Santiago de Surco,-12.07361,-77.01992,5.88,1,1,4,1,0
TX_100680,USR_293,BBVA,2026-06-24 21:20:05,142.66,Yape,Restaurantes,Lima,-12.02612,-76.97235,3.81,0,1,21,2,0
TX_100681,USR_104,Scotiabank,2026-07-13 04:38:05,32.27,Tarjeta de Credito,Otros,San Isidro,-12.02459,-76.92285,11.0,0,1,4,0,0
TX_100682,USR_128,BCP,2026-06-25 22:02:05,76.64,Transferencia,Tecnologia,Miraflores,-12.14418,-77.01534,5.04,0,3,22,3,0
TX_100683,USR_264,BCP,2026-07-06 18:45:05,149.03,Plin,Otros,Santiago de Surco,-12.06114,-76.94521,7.09,1,1,18,0,0
TX_100684,USR_438,BCP,2026-07-03 02:44:05,530.08,Tarjeta de Debito,Tecnologia,Miraflores,-11.96503,-76.90564,9.92,0,2,2,4,0
TX_100685,USR_235,BBVA,2026-06-26 18:16:05,200.09,Plin,Tecnologia,Santiago de Surco,-12.02248,-77.02821,14.35,0,3,18,4,0
TX_100686,USR_464,BBVA,2026-07-09 10:45:05,388.82,Yape,Casinos,Los Olivos,-12.08894,-77.01895,5.92,1,2,10,3,0
TX_100687,USR_420,Interbank,2026-07-03 01:11:05,220.46,Plin,Restaurantes,Miraflores,-12.06622,-76.91888,5.52,0,1,1,4,0
TX_100688,USR_441,BCP,2026-07-13 03:15:05,139.37,Plin,Tecnologia,Los Olivos,-11.93424,-77.06807,1.98,1,1,3,0,0
TX_100689,USR_244,Scotiabank,2026-06-18 01:38:05,36.98,Plin,Supermercados,San Isidro,-12.01861,-77.09428,0.8,1,2,1,3,0
TX_100690,USR_426,Scotiabank,2026-07-06 13:02:05,169.8,Plin,Otros,Los Olivos,-12.01791,-76.91822,6.85,1,1,13,0,0
TX_100691,USR_316,BCP,2026-06-22 22:53:05,151.48,Yape,Casinos,Santiago de Surco,-11.90963,-76.93568,1.84,0,3,22,0,0
TX_100692,USR_400,BCP,2026-07-11 00:54:05,143.37,Transferencia,Otros,San Isidro,-12.06978,-76.90548,4.89,1,2,0,5,0
TX_100693,USR_231,BCP,2026-07-04 02:47:05,105.94,Tarjeta de Credito,Supermercados,Miraflores,-12.03011,-77.08835,0.43,0,3,2,5,0
TX_100694,USR_391,BBVA,2026-06-24 09:02:05,117.83,Tarjeta de Debito,Supermercados,Miraflores,-11.94707,-77.06876,6.91,0,3,9,2,0
TX_100695,USR_169,BBVA,2026-07-13 14:37:05,66.07,Tarjeta de Credito,Tecnologia,Santiago de Surco,-11.96027,-77.07894,5.26,0,3,14,0,0
TX_100696,USR_351,BBVA,2026-07-05 10:35:05,114.88,Tarjeta de Credito,Supermercados,Lima,-12.08355,-76.96332,2.61,0,1,10,6,0
TX_100697,USR_374,Banco de la Nacion,2026-07-01 13:00:05,38.01,Tarjeta de Debito,Restaurantes,Lima,-12.11223,-76.9788,4.19,0,1,13,2,0
TX_100698,USR_463,Scotiabank,2026-07-03 07:23:05,250.35,Yape,Supermercados,Miraflores,-11.97482,-77.02813,6.49,0,2,7,4,0
TX_100699,USR_281,Scotiabank,2026-06-17 13:39:05,35.83,Tarjeta de Debito,Tecnologia,Santiago de Surco,-12.08559,-77.08852,7.31,0,2,13,2,0
TX_100700,USR_266,Interbank,2026-06-28 22:00:05,18.32,Yape,Otros,Lima,-11.91933,-76.97207,5.57,0,3,22,6,0
TX_100701,USR_190,BBVA,2026-06-28 11:15:05,90.97,Tarjeta de Credito,Supermercados,Los Olivos,-12.11769,-76.98598,9.03,0,1,11,6,0
TX_100702,USR_301,Banco de la Nacion,2026-07-07 14:39:05,166.08,Yape,Casinos,Miraflores,-12.07042,-77.07742,2.44,0,1,14,1,0
TX_100703,USR_445,Banco de la Nacion,2026-07-05 00:40:05,91.36,Transferencia,Casinos,Los Olivos,-12.1363,-76.91822,2.1,0,1,0,6,0
TX_100704,USR_118,Scotiabank,2026-06-20 00:44:05,53.6,Tarjeta de Debito,Casinos,Santiago de Surco,-11.97417,-77.06021,1.5,0,2,0,5,0
TX_100705,USR_138,BBVA,2026-07-14 20:22:05,127.52,Transferencia,Otros,Los Olivos,-11.92718,-76.9513,6.19,0,1,20,1,0
TX_100706,USR_225,Interbank,2026-06-18 04:29:05,68.93,Tarjeta de Credito,Grifos,Lima,-11.99103,-76.92298,7.83,0,3,4,3,0
TX_100707,USR_272,BBVA,2026-06-28 00:04:05,410.16,Tarjeta de Debito,Casinos,Lima,-11.91556,-76.98411,2.64,0,3,0,6,0
TX_100708,USR_240,BCP,2026-07-01 22:20:05,388.9,Tarjeta de Credito,Casinos,San Isidro,-12.11787,-77.05063,7.14,1,3,22,2,0
TX_100709,USR_341,BBVA,2026-07-04 21:59:05,109.69,Transferencia,Grifos,Miraflores,-12.12807,-77.03815,5.69,0,1,21,5,0
TX_100710,USR_319,BCP,2026-06-28 13:30:05,64.6,Tarjeta de Credito,Otros,Santiago de Surco,-11.9404,-76.92285,14.78,0,3,13,6,0
TX_100711,USR_225,BCP,2026-06-21 09:26:05,205.42,Tarjeta de Debito,Casinos,Miraflores,-11.93612,-77.04035,7.95,0,3,9,6,0
TX_100712,USR_157,Interbank,2026-07-16 22:36:05,10.61,Tarjeta de Debito,Tecnologia,Los Olivos,-11.94224,-76.95076,7.32,0,2,22,3,0
TX_100713,USR_247,Scotiabank,2026-06-30 19:15:05,101.59,Tarjeta de Credito,Otros,Santiago de Surco,-11.95026,-76.90197,6.5,0,2,19,1,1
TX_100714,USR_416,BBVA,2026-07-12 09:35:05,66.49,Tarjeta de Debito,Casinos,Santiago de Surco,-12.05944,-76.90004,17.23,0,1,9,6,0
TX_100715,USR_482,BCP,2026-07-10 15:53:05,384.87,Tarjeta de Debito,Casinos,Lima,-12.09563,-76.9933,14.03,0,1,15,4,0
TX_100716,USR_460,BBVA,2026-07-01 09:59:05,6.81,Tarjeta de Credito,Grifos,Los Olivos,-11.9178,-76.93469,6.21,0,1,9,2,0
TX_100717,USR_100,Scotiabank,2026-06-18 21:19:05,125.72,Transferencia,Tecnologia,Lima,-12.07325,-76.90195,5.51,0,1,21,3,1
TX_100718,USR_486,Scotiabank,2026-06-17 16:21:05,207.44,Tarjeta de Debito,Otros,Lima,-12.0504,-77.02507,5.57,0,1,16,2,1
TX_100719,USR_447,Banco de la Nacion,2026-06-28 14:39:05,104.54,Tarjeta de Debito,Supermercados,San Isidro,-11.97511,-77.04952,5.29,0,2,14,6,0
TX_100720,USR_289,Scotiabank,2026-07-10 00:06:05,18.39,Tarjeta de Debito,Restaurantes,Lima,-12.07666,-77.07715,6.16,0,2,0,4,0
TX_100721,USR_290,Interbank,2026-07-04 10:12:05,543.82,Tarjeta de Debito,Tecnologia,Miraflores,-11.94522,-77.07182,4.0,0,2,10,5,0
TX_100722,USR_468,BCP,2026-06-26 06:38:05,114.47,Tarjeta de Credito,Supermercados,Santiago de Surco,-12.13249,-76.92929,11.43,1,3,6,4,1
TX_100723,USR_411,Banco de la Nacion,2026-06-26 00:47:05,147.86,Transferencia,Tecnologia,Lima,-11.9522,-76.98226,5.8,1,3,0,4,0
TX_100724,USR_216,Interbank,2026-07-13 01:56:05,45.5,Transferencia,Supermercados,Miraflores,-11.99954,-76.92526,9.61,0,2,1,0,0
TX_100725,USR_233,BBVA,2026-07-07 11:57:05,104.1,Yape,Supermercados,Los Olivos,-12.00675,-76.94211,5.68,0,2,11,1,0
TX_100726,USR_157,BCP,2026-07-09 15:37:05,89.09,Tarjeta de Debito,Tecnologia,Santiago de Surco,-12.03541,-76.96525,7.96,0,1,15,3,0
TX_100727,USR_143,Scotiabank,2026-06-28 06:39:05,16.68,Tarjeta de Debito,Grifos,Los Olivos,-12.08074,-76.97814,4.53,1,2,6,6,0
TX_100728,USR_272,BCP,2026-06-19 01:54:05,21.83,Yape,Tecnologia,Miraflores,-12.03398,-77.09033,7.0,0,1,1,4,0
TX_100729,USR_259,BBVA,2026-07-02 06:28:05,277.54,Transferencia,Tecnologia,Los Olivos,-12.03749,-76.92554,5.87,0,2,6,3,0
TX_100730,USR_272,Banco de la Nacion,2026-07-14 02:53:05,46.13,Plin,Supermercados,Los Olivos,-12.00406,-77.01643,4.78,0,1,2,1,0
TX_100731,USR_416,Banco de la Nacion,2026-07-12 01:59:05,37.53,Plin,Restaurantes,Los Olivos,-12.07961,-76.98804,10.33,0,2,1,6,0
TX_100732,USR_402,Banco de la Nacion,2026-07-08 18:42:05,110.45,Transferencia,Supermercados,Lima,-12.1306,-77.09561,2.45,0,1,18,2,0
TX_100733,USR_248,Scotiabank,2026-07-06 19:39:05,224.64,Tarjeta de Debito,Casinos,Lima,-12.11373,-76.91279,5.78,0,3,19,0,0
TX_100734,USR_179,Interbank,2026-06-24 06:43:05,14.59,Plin,Tecnologia,Lima,-11.97521,-76.91945,3.29,0,3,6,2,0
TX_100735,USR_473,Interbank,2026-07-16 01:54:05,133.99,Tarjeta de Credito,Otros,Santiago de Surco,-12.14438,-76.99134,9.93,0,1,1,3,0
TX_100736,USR_312,BCP,2026-07-10 20:20:05,24.04,Tarjeta de Credito,Tecnologia,Miraflores,-11.93589,-76.98454,3.82,0,1,20,4,0
TX_100737,USR_302,Scotiabank,2026-06-23 21:22:05,10.57,Yape,Grifos,Lima,-11.9764,-76.959,7.08,0,3,21,1,1
TX_100738,USR_351,Banco de la Nacion,2026-07-14 18:47:05,13.13,Transferencia,Otros,Los Olivos,-11.95798,-77.04706,3.01,0,2,18,1,0
TX_100739,USR_328,Banco de la Nacion,2026-06-27 18:44:05,274.51,Transferencia,Supermercados,Los Olivos,-11.941,-77.05562,5.09,1,1,18,5,0
TX_100740,USR_263,BBVA,2026-07-06 05:37:05,23.83,Plin,Grifos,Los Olivos,-12.11932,-76.9652,10.71,0,2,5,0,0
TX_100741,USR_326,BBVA,2026-07-13 06:44:05,11.93,Tarjeta de Debito,Tecnologia,Los Olivos,-11.94439,-77.07912,3.01,0,3,6,0,0
TX_100742,USR_246,Banco de la Nacion,2026-07-03 16:02:05,91.41,Transferencia,Supermercados,San Isidro,-12.02384,-77.00919,7.38,0,3,16,4,0
TX_100743,USR_119,Banco de la Nacion,2026-07-07 01:58:05,283.68,Plin,Supermercados,Santiago de Surco,-11.92862,-77.00145,3.38,0,1,1,1,0
TX_100744,USR_146,Scotiabank,2026-06-30 18:28:05,50.65,Plin,Casinos,Miraflores,-11.92835,-77.02373,5.18,0,2,18,1,0
TX_100745,USR_332,Interbank,2026-07-12 03:54:05,87.15,Transferencia,Casinos,Miraflores,-12.14396,-77.06295,6.24,0,3,3,6,0
TX_100746,USR_404,BBVA,2026-06-24 20:34:05,11.11,Plin,Restaurantes,Lima,-12.05428,-77.02894,6.56,0,2,20,2,0
TX_100747,USR_113,Interbank,2026-06-20 14:50:05,94.42,Yape,Casinos,San Isidro,-12.0184,-77.03249,6.79,1,3,14,5,0
TX_100748,USR_242,Scotiabank,2026-07-05 03:41:05,134.28,Yape,Otros,Miraflores,-11.98041,-77.00015,7.15,0,1,3,6,0
TX_100749,USR_100,Banco de la Nacion,2026-06-27 08:18:05,131.91,Transferencia,Supermercados,Santiago de Surco,-12.07845,-76.96506,3.98,0,2,8,5,0
TX_100750,USR_472,Interbank,2026-06-27 09:10:05,65.62,Tarjeta de Debito,Casinos,Los Olivos,-12.08696,-76.90635,5.07,0,2,9,5,0
TX_100751,USR_153,Banco de la Nacion,2026-07-07 16:35:05,61.87,Yape,Restaurantes,Lima,-12.05468,-77.07117,1.38,0,1,16,1,0
TX_100752,USR_473,Banco de la Nacion,2026-06-22 01:00:05,21.91,Yape,Tecnologia,Santiago de Surco,-12.02477,-76.9254,8.56,0,1,1,0,0
TX_100753,USR_358,BCP,2026-07-12 03:54:05,73.54,Transferencia,Otros,Miraflores,-11.91221,-77.04316,9.53,0,1,3,6,0
TX_100754,USR_243,Interbank,2026-07-10 07:09:05,20.72,Tarjeta de Credito,Casinos,San Isidro,-11.95947,-76.98173,3.33,0,1,7,4,0
TX_100755,USR_111,Interbank,2026-07-10 19:43:05,223.25,Plin,Supermercados,Lima,-12.04267,-76.99065,3.35,0,3,19,4,0
TX_100756,USR_429,Banco de la Nacion,2026-07-15 22:49:05,513.42,Yape,Tecnologia,Miraflores,-12.13641,-76.98861,1.47,1,2,22,2,0
TX_100757,USR_323,Scotiabank,2026-06-29 11:51:05,531.36,Tarjeta de Credito,Supermercados,Lima,-12.10787,-76.95533,13.27,0,3,11,0,0
TX_100758,USR_371,BCP,2026-07-08 21:42:05,305.45,Tarjeta de Debito,Tecnologia,Miraflores,-12.03602,-77.02366,9.07,0,1,21,2,0
TX_100759,USR_457,Banco de la Nacion,2026-07-12 20:23:05,142.74,Tarjeta de Credito,Otros,Los Olivos,-11.94654,-77.03618,4.73,0,3,20,6,0
TX_100760,USR_255,BBVA,2026-06-29 16:18:05,186.03,Transferencia,Supermercados,San Isidro,-12.05483,-76.92943,5.73,0,3,16,0,0
TX_100761,USR_472,BBVA,2026-07-04 02:09:05,55.36,Tarjeta de Debito,Casinos,Los Olivos,-12.01538,-77.05598,4.15,1,2,2,5,0
TX_100762,USR_107,BCP,2026-07-02 03:24:05,154.45,Tarjeta de Debito,Casinos,Miraflores,-11.92705,-77.06395,6.74,0,2,3,3,0
TX_100763,USR_221,Scotiabank,2026-07-10 01:32:05,96.22,Tarjeta de Credito,Restaurantes,Santiago de Surco,-11.92155,-77.09688,7.95,1,2,1,4,0
TX_100764,USR_447,Banco de la Nacion,2026-07-06 17:08:05,103.67,Transferencia,Tecnologia,Los Olivos,-12.09606,-77.05788,5.45,0,1,17,0,0
TX_100765,USR_263,Interbank,2026-07-08 20:33:05,217.68,Yape,Restaurantes,Santiago de Surco,-12.1391,-76.99629,10.17,1,1,20,2,0
TX_100766,USR_189,BCP,2026-06-24 21:52:05,54.68,Tarjeta de Credito,Grifos,Miraflores,-12.07365,-76.9923,6.03,0,2,21,2,0
TX_100767,USR_235,Scotiabank,2026-07-10 05:31:05,62.42,Yape,Casinos,San Isidro,-11.97605,-77.04912,2.79,1,3,5,4,0
TX_100768,USR_285,Interbank,2026-06-24 05:24:05,392.83,Tarjeta de Credito,Tecnologia,Santiago de Surco,-11.91222,-77.08555,6.98,0,2,5,2,0
TX_100769,USR_415,BBVA,2026-06-21 08:36:05,13.68,Yape,Otros,Miraflores,-12.13074,-76.95107,5.57,0,1,8,6,0
TX_100770,USR_277,BBVA,2026-06-20 12:54:05,104.72,Tarjeta de Credito,Restaurantes,Santiago de Surco,-12.14288,-76.9484,11.71,0,3,12,5,0
TX_100771,USR_127,Interbank,2026-06-23 03:06:05,370.93,Tarjeta de Debito,Otros,Los Olivos,-11.92896,-76.90043,4.99,0,1,3,1,0
TX_100772,USR_319,BCP,2026-06-25 00:18:05,146.38,Plin,Otros,Miraflores,-11.96296,-76.91999,5.08,0,2,0,3,0
TX_100773,USR_456,BBVA,2026-07-12 15:05:05,123.58,Tarjeta de Debito,Otros,Los Olivos,-11.90194,-76.91479,7.25,0,2,15,6,0
TX_100774,USR_140,Banco de la Nacion,2026-07-10 13:56:05,48.1,Yape,Restaurantes,Lima,-12.0508,-76.94036,6.12,1,3,13,4,0
TX_100775,USR_327,Interbank,2026-07-15 02:26:05,68.07,Transferencia,Grifos,Miraflores,-12.04599,-76.9769,4.84,0,2,2,2,0
TX_100776,USR_291,Interbank,2026-07-13 22:19:05,291.63,Tarjeta de Debito,Restaurantes,Santiago de Surco,-12.10692,-77.07429,15.14,0,1,22,0,0
TX_100777,USR_244,BBVA,2026-06-30 08:58:05,127.88,Plin,Supermercados,Lima,-12.12104,-76.97554,4.24,1,1,8,1,0
TX_100778,USR_300,BCP,2026-06-25 03:10:05,113.46,Yape,Casinos,Los Olivos,-12.00532,-77.08881,4.03,0,1,3,3,0
TX_100779,USR_311,Banco de la Nacion,2026-07-02 23:59:05,20.73,Tarjeta de Debito,Restaurantes,Los Olivos,-12.05893,-76.92294,10.0,0,3,23,3,0
TX_100780,USR_319,BCP,2026-07-10 15:14:05,7.42,Tarjeta de Credito,Restaurantes,Santiago de Surco,-12.12992,-77.00364,0.41,1,1,15,4,0
TX_100781,USR_339,Scotiabank,2026-06-21 09:57:05,502.33,Transferencia,Grifos,Lima,-11.92825,-76.96051,3.35,0,2,9,6,0
TX_100782,USR_496,Scotiabank,2026-06-22 04:14:05,75.98,Yape,Supermercados,San Isidro,-12.10041,-77.08955,6.68,0,3,4,0,0
TX_100783,USR_145,BBVA,2026-06-19 16:38:05,143.65,Tarjeta de Debito,Restaurantes,Santiago de Surco,-11.96285,-76.99315,2.98,0,1,16,4,0
TX_100784,USR_134,BBVA,2026-06-20 21:32:05,17.46,Yape,Casinos,Los Olivos,-12.07944,-77.03975,14.59,1,1,21,5,0
TX_100785,USR_352,BBVA,2026-07-02 19:40:05,177.38,Tarjeta de Credito,Casinos,Miraflores,-11.94677,-77.04301,5.59,1,2,19,3,0
TX_100786,USR_489,Scotiabank,2026-07-12 03:31:05,409.49,Plin,Restaurantes,Lima,-12.1204,-77.02207,6.74,1,2,3,6,0
TX_100787,USR_181,BCP,2026-07-08 10:33:05,133.58,Tarjeta de Debito,Otros,San Isidro,-11.96098,-77.09987,2.96,0,3,10,2,0
TX_100788,USR_470,BCP,2026-06-27 07:07:05,25.22,Yape,Otros,Miraflores,-12.12547,-77.00667,4.13,0,1,7,5,0
TX_100789,USR_355,BBVA,2026-07-08 13:49:05,135.74,Yape,Supermercados,Lima,-12.03827,-77.00269,6.9,0,1,13,2,0
TX_100790,USR_296,Banco de la Nacion,2026-06-21 01:28:05,223.09,Yape,Casinos,Santiago de Surco,-11.9665,-76.92737,6.31,0,2,1,6,0
TX_100791,USR_402,BCP,2026-06-18 23:13:05,83.24,Plin,Otros,Santiago de Surco,-12.1067,-77.01029,8.76,0,3,23,3,0
TX_100792,USR_109,Scotiabank,2026-07-04 06:05:05,322.84,Yape,Casinos,Lima,-12.07858,-77.02729,3.96,0,2,6,5,0
TX_100793,USR_411,Interbank,2026-06-27 07:28:05,161.91,Transferencia,Supermercados,San Isidro,-11.93381,-76.90105,7.28,1,2,7,5,0
TX_100794,USR_385,Interbank,2026-07-05 05:09:05,349.27,Transferencia,Supermercados,Lima,-11.92872,-76.98576,4.15,0,3,5,6,0
TX_100795,USR_341,Interbank,2026-06-27 04:02:05,151.53,Yape,Otros,Miraflores,-12.13877,-77.00548,6.65,0,1,4,5,0
TX_100796,USR_350,Banco de la Nacion,2026-07-07 06:10:05,26.11,Transferencia,Restaurantes,Miraflores,-12.10798,-77.00081,6.82,1,1,6,1,0
TX_100797,USR_464,BBVA,2026-07-08 21:24:05,60.59,Tarjeta de Debito,Tecnologia,Santiago de Surco,-12.12063,-76.93816,2.55,1,1,21,2,0
TX_100798,USR_104,Scotiabank,2026-07-01 01:06:05,38.81,Transferencia,Grifos,Lima,-12.10508,-77.03186,6.31,0,3,1,2,0
TX_100799,USR_218,Banco de la Nacion,2026-07-14 22:21:05,364.25,Yape,Tecnologia,Santiago de Surco,-11.90745,-77.02217,0.77,0,3,22,1,0
TX_100800,USR_388,Scotiabank,2026-06-22 07:27:05,219.32,Tarjeta de Credito,Tecnologia,San Isidro,-12.01209,-76.94883,5.9,0,3,7,0,0
TX_100801,USR_473,Scotiabank,2026-07-05 03:31:05,174.24,Tarjeta de Debito,Casinos,Miraflores,-12.03297,-77.0854,7.73,0,3,3,6,0
TX_100802,USR_164,BBVA,2026-07-12 18:20:05,58.71,Plin,Supermercados,Los Olivos,-11.90388,-76.92697,1.94,0,3,18,6,0
TX_100803,USR_245,Interbank,2026-07-12 13:18:05,35.51,Yape,Casinos,Los Olivos,-12.01076,-77.01396,11.82,0,2,13,6,0
TX_100804,USR_323,BBVA,2026-06-17 19:46:05,216.87,Plin,Otros,Lima,-11.98472,-76.98374,5.54,1,1,19,2,0
TX_100805,USR_338,Banco de la Nacion,2026-07-09 19:50:05,101.41,Tarjeta de Credito,Grifos,Lima,-12.06681,-76.9485,11.81,0,3,19,3,0
TX_100806,USR_276,Banco de la Nacion,2026-06-30 19:44:05,43.39,Plin,Otros,Los Olivos,-12.05447,-77.04679,2.38,0,1,19,1,0
TX_100807,USR_366,Banco de la Nacion,2026-06-26 15:44:05,148.81,Yape,Restaurantes,Lima,-12.0014,-76.92194,12.23,0,3,15,4,0
TX_100808,USR_440,BBVA,2026-07-08 04:13:05,11.18,Yape,Grifos,Miraflores,-12.13255,-76.90416,2.4,0,1,4,2,0
TX_100809,USR_381,Scotiabank,2026-06-30 13:05:05,64.22,Tarjeta de Credito,Casinos,San Isidro,-12.08603,-77.00115,5.56,0,2,13,1,1
TX_100810,USR_162,Scotiabank,2026-06-18 01:33:05,99.82,Yape,Casinos,San Isidro,-12.1008,-76.91261,11.79,0,1,1,3,1
TX_100811,USR_316,BCP,2026-06-24 10:02:05,29.02,Tarjeta de Credito,Otros,Santiago de Surco,-12.14603,-77.09977,3.64,1,1,10,2,0
TX_100812,USR_441,Banco de la Nacion,2026-07-07 22:00:05,631.54,Tarjeta de Credito,Casinos,Miraflores,-12.01577,-76.92115,1.33,0,3,22,1,0
TX_100813,USR_414,Scotiabank,2026-06-22 06:38:05,40.19,Yape,Casinos,Lima,-12.00974,-77.03779,8.88,0,1,6,0,0
TX_100814,USR_382,BCP,2026-07-14 14:00:05,25.95,Transferencia,Tecnologia,Lima,-12.05402,-77.0377,6.73,0,2,14,1,0
TX_100815,USR_276,Scotiabank,2026-06-29 23:18:05,39.14,Tarjeta de Credito,Restaurantes,Santiago de Surco,-12.08282,-77.05438,6.01,0,2,23,0,0
TX_100816,USR_197,Banco de la Nacion,2026-06-29 05:35:05,224.84,Yape,Tecnologia,Santiago de Surco,-11.98699,-77.0366,1.32,0,2,5,0,0
TX_100817,USR_204,Interbank,2026-06-24 07:57:05,88.14,Transferencia,Casinos,Lima,-12.11634,-77.0573,7.28,0,3,7,2,0
TX_100818,USR_198,Banco de la Nacion,2026-07-03 17:26:05,130.0,Tarjeta de Credito,Supermercados,Lima,-12.02035,-76.91883,3.07,1,3,17,4,0
TX_100819,USR_484,BBVA,2026-07-02 02:29:05,8.18,Transferencia,Tecnologia,Miraflores,-11.95798,-76.9202,11.57,0,3,2,3,0
TX_100820,USR_410,Scotiabank,2026-06-20 13:45:05,10.26,Tarjeta de Debito,Casinos,Santiago de Surco,-12.10893,-77.07956,7.61,0,3,13,5,0
TX_100821,USR_105,Scotiabank,2026-06-29 14:15:05,93.54,Tarjeta de Debito,Casinos,Miraflores,-11.96169,-77.07143,7.83,0,3,14,0,0
TX_100822,USR_296,BBVA,2026-06-25 21:28:05,259.46,Transferencia,Restaurantes,Lima,-11.9598,-76.9276,3.64,0,2,21,3,0
TX_100823,USR_450,BBVA,2026-06-23 09:02:05,329.74,Tarjeta de Credito,Otros,Los Olivos,-12.13502,-77.02021,10.31,0,1,9,1,1
TX_100824,USR_232,Interbank,2026-06-22 10:42:05,18.6,Yape,Grifos,Los Olivos,-12.1453,-77.06615,6.21,0,2,10,0,0
TX_100825,USR_457,Scotiabank,2026-07-13 18:26:05,120.95,Plin,Tecnologia,Lima,-11.90652,-76.99787,9.86,0,3,18,0,0
TX_100826,USR_358,Scotiabank,2026-07-02 04:35:05,371.67,Yape,Tecnologia,Santiago de Surco,-12.10165,-77.01667,3.97,0,2,4,3,0
TX_100827,USR_122,Interbank,2026-07-11 02:23:05,78.65,Plin,Tecnologia,Los Olivos,-11.94447,-77.05617,8.39,1,1,2,5,0
TX_100828,USR_152,BCP,2026-06-18 05:17:05,270.41,Plin,Casinos,Santiago de Surco,-12.00954,-76.95585,6.54,0,3,5,3,0
TX_100829,USR_264,Interbank,2026-06-20 15:23:05,26.53,Tarjeta de Credito,Restaurantes,Los Olivos,-12.08388,-76.97374,1.58,0,2,15,5,0
TX_100830,USR_301,Banco de la Nacion,2026-06-19 07:06:05,415.92,Transferencia,Casinos,Santiago de Surco,-12.11751,-77.08007,5.1,0,2,7,4,0
TX_100831,USR_182,Scotiabank,2026-07-15 06:27:05,213.8,Yape,Casinos,Los Olivos,-12.02583,-76.91492,3.19,0,1,6,2,0
TX_100832,USR_244,BBVA,2026-06-19 16:31:05,430.39,Transferencia,Otros,Santiago de Surco,-12.04816,-76.98831,4.72,0,3,16,4,0
